klagende;2;1.36;2=-9.85 5=-12.56
snurken;2;1.36;2=-9.85 5=-12.56
gegrild;2;1.36;2=-9.85 5=-12.56
verbouwingslawaai;2;1.36;2=-9.85 5=-12.56
gesprekken;2;1.36;2=-9.85 5=-12.56
dragen;2;1.36;2=-9.85 5=-12.56
id;2;1.36;2=-9.85 5=-12.56
monteur;2;1.36;2=-9.85 5=-12.56
ribs;2;1.36;2=-9.85 5=-12.56
vermoed;2;1.36;2=-9.85 5=-12.56
ξενοδοχειο;2;1.36;2=-9.85 5=-12.56
bewoner;2;1.36;2=-9.85 5=-12.56
regelde;2;1.36;2=-9.85 5=-12.56
heeel;2;1.36;2=-9.85 5=-12.56
afgebladderd;2;1.36;2=-9.85 5=-12.56
armen;2;1.36;2=-9.85 5=-12.56
retour;2;1.36;2=-9.85 5=-12.56
spiralen;2;1.36;2=-9.85 5=-12.56
haak;2;1.36;2=-9.85 5=-12.56
uurtjes;2;1.36;2=-9.85 5=-12.56
bordje;2;1.36;2=-9.85 5=-12.56
handoek;2;1.36;2=-9.85 5=-12.56
gekapt;2;1.36;2=-9.85 5=-12.56
luchtig;2;1.36;2=-9.85 5=-12.56
kabaal;3;1.35;3=-9.2 2=-9.44 4=-10.99 5=-12.56
zwaar;2;1.34;2=-8.34 3=-8.59 4=-10.29 5=-11.64
…;2;1.34;2=-8.14 4=-10.47 5=-11.31
с;5;1.34;5=-8.72 4=-11.39
leurs;3;1.33;3=-9.89 5=-12.56
afgeleverd;3;1.33;3=-9.89 5=-12.56
genoteerd;3;1.33;3=-9.89 5=-12.56
magnifique;3;1.33;3=-9.89 5=-12.56
aangekeken;3;1.33;3=-9.89 5=-12.56
smakeloos;3;1.33;3=-9.89 5=-12.56
ce;3;1.33;3=-9.89 5=-12.56
diende;3;1.33;3=-9.89 5=-12.56
eer;3;1.33;3=-9.89 5=-12.56
afgeven;3;1.33;3=-9.89 5=-12.56
gedumpt;3;1.33;3=-9.89 5=-12.56
pan;3;1.33;3=-9.89 5=-12.56
kamersleutel;3;1.33;3=-9.89 5=-12.56
bemachtigen;3;1.33;3=-9.89 5=-12.56
ou;3;1.33;3=-9.89 5=-12.56
hoofd;2;1.32;2=-8.6 3=-9.61 4=-10.7 5=-12.15
lijken;2;1.32;2=-8.75 3=-9.89 4=-11.39 5=-12.15
gerookt;3;1.32;3=-9.38 4=-10.47 5=-12.56
smoezelig;2;1.31;2=-9.16 3=-9.61 4=-10.47 5=-12.56
poor;3;1.3;3=-9.05 2=-9.16 4=-10.99 5=-12.15
lekte;3;1.3;3=-9.38 4=-10.99 5=-12.56
es;2;1.29;2=-8.6 5=-11.17
giga;2;1.29;2=-9.44 4=-11.39 5=-12.56
tegeltjes;2;1.29;2=-9.44 4=-11.39 5=-12.56
taai;2;1.29;2=-9.44 4=-11.39 5=-12.56
bingo;2;1.28;2=-9.44 4=-10.7 5=-12.56
wonderful;5;1.28;5=-8.43 4=-10.99
#;3;1.27;3=-9.61 5=-12.15
onbegrijpelijk;3;1.27;3=-9.61 5=-12.15
magere;3;1.27;3=-9.61 5=-12.15
zitplaatsen;3;1.27;3=-9.61 5=-12.15
zware;2;1.27;2=-9.16 4=-11.39 5=-12.15
onveilig;2;1.27;2=-9.44 4=-10.99 5=-12.56
afvoer;3;1.27;3=-9.2 2=-9.85 5=-12.15
gestofzuigd;2;1.27;2=-9.85 3=-9.89 5=-12.56
lijst;2;1.27;2=-9.85 3=-9.89 5=-12.56
borstel;2;1.27;2=-9.85 3=-9.89 5=-12.56
stoorde;3;1.26;3=-9.61 4=-10.29 5=-12.56
kakkerlakken;2;1.26;2=-8.6 3=-9.61 4=-10.99 5=-11.87
verzocht;3;1.25;3=-9.2 4=-11.39 5=-12.15
he;2;1.25;2=-8.6 3=-10.3 5=-11.64
l';3;1.24;3=-9.38 5=-11.87
ne;3;1.24;3=-9.38 5=-11.87
muf;3;1.24;3=-8.69 2=-9.16 4=-9.31 5=-11.87
zwart;2;1.23;2=-9.16 4=-10.99 5=-12.15
ellende;2;1.23;2=-9.16 4=-10.99 5=-12.15
droog;2;1.23;2=-9.16 3=-9.2 4=-9.69 5=-12.15
ramp;2;1.23;2=-8.93 4=-9.78 5=-11.87
verhuurd;3;1.23;3=-9.05 4=-11.39 5=-11.87
gestolen;2;1.23;2=-8.93 4=-11.39
suiker;2;1.23;2=-8.75 5=-11.31 4=-11.39
verstopt;2;1.22;2=-9.16 3=-10.3 4=-10.7 5=-12.56
slechter;2;1.22;2=-9.16 4=-10.7 5=-12.15
ronduit;2;1.22;2=-7.45 3=-8.05 4=-9.69 5=-10.48
keihard;3;1.22;3=-8.8 2=-9.85 4=-10.47 5=-12.15
aandringen;2;1.21;2=-9.44 5=-11.87
scheef;2;1.21;2=-8.75 4=-10.14 3=-10.3 5=-12.15
zonde;2;1.2;2=-8.93 3=-9.61 4=-10.14 5=-12.15
positieve;2;1.2;2=-8.24 3=-8.69 5=-10.69 4=-10.99
zat.;2;1.2;2=-9.44 3=-9.89 4=-10.99 5=-12.56
bah;3;1.2;3=-9.61 2=-9.85 4=-11.39 5=-12.56
twijfelaar;3;1.2;3=-9.61 2=-9.85 4=-11.39 5=-12.56
gewoonweg;2;1.2;2=-8.93 3=-10.3 5=-11.87
stof;2;1.19;2=-8.34 3=-9.2 4=-10.47 5=-11.46
geleegd;2;1.19;2=-9.85 3=-10.3 5=-12.56
overgeplaatst;2;1.19;2=-9.85 3=-10.3 5=-12.56
verouderd.;2;1.19;2=-9.85 3=-10.3 5=-12.56
jou;2;1.19;2=-9.85 3=-10.3 5=-12.56
gaten;2;1.18;2=-8.34 3=-8.35 4=-9.89 5=-11.17
gedateerde;4;1.17;4=-9.89 3=-10.3 5=-12.56
booking;3;1.17;3=-9.89 4=-10.29 5=-12.56
doorgaan;2;1.17;2=-8.93 3=-9.89 4=-11.39 5=-11.87
bakje;3;1.17;3=-9.38 4=-11.39 5=-12.15
ongedierte;2;1.17;2=-8.93 3=-10.3 4=-10.99 5=-12.15
borden;2;1.17;2=-8.6 3=-9.89 4=-10.0 5=-11.87
dome;3;1.16;3=-9.2 4=-11.39 5=-11.87
doucheruimte;2;1.16;2=-9.85 4=-10.47 5=-12.56
gele;2;1.16;2=-9.85 4=-10.47 5=-12.56
dekens;2;1.16;2=-8.34 3=-8.69 4=-10.29 5=-11.17
stiekem;2;1.15;2=-9.85 5=-12.15
ac;2;1.15;2=-9.85 5=-12.15
spaghetti;2;1.15;2=-9.85 5=-12.15
plotseling;2;1.15;2=-9.85 5=-12.15
visa;2;1.15;2=-9.85 5=-12.15
soep;2;1.15;2=-9.85 5=-12.15
ya;2;1.15;2=-9.85 5=-12.15
gepleegd;2;1.15;2=-9.85 5=-12.15
otele;2;1.15;2=-9.85 5=-12.15
alto;2;1.15;2=-9.85 5=-12.15
pure;2;1.15;2=-9.85 5=-12.15
zakjes;2;1.15;2=-9.85 5=-12.15
interesse;2;1.15;2=-9.85 5=-12.15
choco;2;1.15;2=-9.85 5=-12.15
badhandoeken;2;1.15;2=-9.85 5=-12.15
ernaar;2;1.15;2=-9.85 5=-12.15
fashion;2;1.15;2=-9.85 5=-12.15
rolstoelvriendelijk;2;1.15;2=-9.85 5=-12.15
qualiteit;2;1.15;2=-9.85 5=-12.15
ronde;2;1.15;2=-9.85 5=-12.15
volgend;5;1.15;5=-9.09 4=-11.39
magische;3;1.15;3=-9.61 2=-9.85 5=-12.15
keiharde;2;1.15;2=-9.44 3=-10.3 4=-10.47 5=-12.56
laden;2;1.14;2=-9.44 4=-11.39 5=-12.15
bewegen;2;1.14;2=-9.44 4=-11.39 5=-12.15
driepersoonskamer;2;1.14;2=-9.44 4=-11.39 5=-12.15
waaruit;2;1.14;2=-9.44 4=-11.39 5=-12.15
afstandsbediening;2;1.14;2=-8.75 3=-9.89 4=-10.7 5=-11.87
3-sterren;3;1.14;3=-9.38 4=-10.99 5=-12.15
verre;3;1.14;3=-9.38 4=-10.99 5=-12.15
technische;4;1.13;4=-9.89 5=-12.15
sloot;4;1.13;4=-9.89 5=-12.15
fra;4;1.13;4=-10.29 5=-12.56
overslaan;4;1.13;4=-10.29 5=-12.56
luide;4;1.13;4=-10.29 5=-12.56
rare;4;1.13;4=-10.29 5=-12.56
veranda;5;1.13;5=-8.72 4=-10.99
gaar;2;1.13;2=-9.44 4=-10.29 5=-12.15
kraakt;2;1.13;2=-9.85 4=-10.7 5=-12.56
oogde;2;1.13;2=-9.85 4=-10.7 5=-12.56
105;2;1.13;2=-9.44 3=-10.3 5=-12.15
lui;2;1.13;2=-9.85 3=-9.89 4=-11.39 5=-12.56
gesprek;3;1.13;3=-9.61 5=-11.87
hamburger;3;1.13;3=-9.61 5=-11.87
しかし;3;1.13;3=-9.89 5=-12.15
sont;3;1.13;3=-9.89 5=-12.15
bekertjes;3;1.13;3=-9.89 5=-12.15
update;3;1.13;3=-9.89 5=-12.15
evenwel;3;1.13;3=-9.89 5=-12.15
00uur;3;1.13;3=-9.89 5=-12.15
flo;3;1.13;3=-9.89 5=-12.15
même;3;1.13;3=-9.89 5=-12.15
zogenaamde;3;1.13;3=-9.89 5=-12.15
saya;3;1.13;3=-9.89 5=-12.15
accueil;3;1.13;3=-9.89 5=-12.15
vanzelf;3;1.13;3=-9.89 5=-12.15
minimale;3;1.13;3=-10.3 5=-12.56
gemiste;3;1.13;3=-10.3 5=-12.56
bestaan;3;1.13;3=-10.3 5=-12.56
zowieso;3;1.13;3=-10.3 5=-12.56
buik;3;1.13;3=-10.3 5=-12.56
vertoont;3;1.13;3=-10.3 5=-12.56
plas;3;1.13;3=-10.3 5=-12.56
gewandeld;3;1.13;3=-10.3 5=-12.56
corinthia;3;1.13;3=-10.3 5=-12.56
lloyd;3;1.13;3=-10.3 5=-12.56
hartige;3;1.13;3=-10.3 5=-12.56
adequate;3;1.13;3=-10.3 5=-12.56
air;3;1.13;3=-10.3 5=-12.56
geannuleerd;3;1.13;3=-10.3 5=-12.56
sprekend;3;1.13;3=-10.3 5=-12.56
schoenen;3;1.13;3=-10.3 5=-12.56
inc;3;1.13;3=-10.3 5=-12.56
afhalen;3;1.13;3=-10.3 5=-12.56
fortina;3;1.13;3=-10.3 5=-12.56
troep;3;1.13;3=-10.3 5=-12.56
sofa;3;1.13;3=-10.3 5=-12.56
echtgenote;3;1.13;3=-10.3 5=-12.56
plinten;3;1.13;3=-10.3 5=-12.56
prijsverhouding;3;1.13;3=-10.3 5=-12.56
koks;3;1.13;3=-10.3 5=-12.56
im;3;1.13;3=-10.3 5=-12.56
jebel;3;1.13;3=-10.3 5=-12.56
petit;3;1.13;3=-10.3 5=-12.56
muffins;3;1.13;3=-10.3 5=-12.56
outdated;3;1.13;3=-10.3 5=-12.56
erom;3;1.13;3=-10.3 5=-12.56
12,50;3;1.13;3=-10.3 5=-12.56
mais;3;1.13;3=-10.3 5=-12.56
bewaren;3;1.13;3=-10.3 5=-12.56
e.a.;3;1.13;3=-10.3 5=-12.56
slotte;3;1.13;3=-10.3 5=-12.56
kwaad;3;1.13;3=-10.3 5=-12.56
checkten;3;1.13;3=-10.3 5=-12.56
rol;3;1.13;3=-10.3 5=-12.56
charge;3;1.13;3=-10.3 5=-12.56
sociaal;3;1.13;3=-10.3 5=-12.56
onderstaande;3;1.13;3=-10.3 5=-12.56
events;3;1.13;3=-10.3 5=-12.56
ali;3;1.13;3=-10.3 5=-12.56
chloor;3;1.13;3=-10.3 5=-12.56
beschuit;3;1.13;3=-10.3 5=-12.56
.zeer;3;1.13;3=-10.3 5=-12.56
onmogelijk;3;1.13;3=-9.2 2=-9.85 4=-10.99 5=-12.15
las;2;1.12;2=-9.16 4=-10.14 5=-11.87
erna;3;1.12;3=-8.91 4=-10.47 5=-11.64
nette;5;1.12;5=-7.7 4=-8.26 3=-10.3
openzetten;2;1.12;2=-9.16 4=-11.39 5=-11.64
troebel;2;1.12;2=-9.16 4=-11.39
mieren;3;1.12;3=-9.89 4=-10.7 5=-12.56
gevraagde;3;1.12;3=-9.89 4=-10.7 5=-12.56
onvoldoende;3;1.11;3=-9.38 4=-9.6 2=-9.85 5=-12.15
schandalig;2;1.11;2=-8.75 4=-9.89 5=-11.46
gün;2;1.11;2=-9.85 4=-10.99 5=-12.56
praat;2;1.11;2=-9.85 4=-10.99 5=-12.56
ondergebracht;2;1.11;2=-9.85 4=-10.99 5=-12.56
doorgezakt;2;1.11;2=-9.85 4=-10.99 5=-12.56
gece;2;1.11;2=-9.85 4=-10.99 5=-12.56
gebrekkig;2;1.11;2=-9.85 4=-10.99 5=-12.56
overvol;2;1.11;2=-9.85 4=-10.99 5=-12.56
never;2;1.11;2=-9.16 3=-10.3 5=-11.87
krijgen.;2;1.11;2=-9.85 4=-11.39 5=-12.56
zei;2;1.11;2=-8.75 4=-9.31 3=-9.38 5=-11.64
chagrijnig;2;1.11;2=-9.44 3=-9.61 5=-11.87
waardig;3;1.1;3=-9.05 4=-9.69 5=-11.64
tafeltjes;2;1.1;2=-9.44 3=-9.61 4=-10.99 5=-12.15
maat;2;1.1;2=-8.93 4=-9.04 3=-10.3 5=-11.64
ganse;2;1.1;2=-8.75 5=-10.95
verkopen;2;1.1;2=-9.44 5=-11.64
vette;3;1.1;3=-9.61 4=-10.14 5=-12.15
croissant;3;1.1;3=-9.61 4=-10.14 5=-12.15
ineens;3;1.09;3=-9.89 4=-10.99 5=-12.56
badkamerdeur;3;1.09;3=-9.89 4=-10.99 5=-12.56
oordoppen;3;1.09;3=-9.89 4=-10.99 5=-12.56
beschadigd;3;1.09;3=-9.89 4=-10.99 5=-12.56
zijn.;3;1.09;3=-9.89 4=-10.99 5=-12.56
lachen;3;1.09;3=-9.89 4=-10.99 5=-12.56
heerlijk;5;1.09;5=-6.34 4=-7.79 2=-8.93 3=-9.05
aangrenzende;3;1.09;3=-9.89 4=-11.39 5=-12.56
wanden;3;1.09;3=-9.89 4=-11.39 5=-12.56
bedrijven;3;1.09;3=-9.89 4=-11.39 5=-12.56
lekkende;3;1.09;3=-9.89 4=-11.39 5=-12.56
urine;3;1.09;3=-9.89 4=-11.39 5=-12.56
mal;3;1.09;3=-9.89 4=-11.39 5=-12.56
afval;3;1.09;3=-9.89 4=-11.39 5=-12.56
bouwput;3;1.09;3=-9.89 4=-11.39 5=-12.56
beduidend;3;1.09;3=-9.89 4=-11.39 5=-12.56
130;3;1.09;3=-9.89 4=-11.39 5=-12.56
kapot;2;1.09;2=-7.32 3=-7.95 4=-9.09 5=-10.16
troffen;2;1.08;2=-9.44 3=-9.61 4=-10.7 5=-12.15
melden;3;1.08;3=-9.05 2=-9.44 4=-10.29 5=-11.87
achteruit;4;1.08;4=-9.6 3=-10.3 5=-12.15
hygiëne;2;1.08;2=-8.46 3=-9.61 4=-10.14 5=-11.46
une;3;1.08;3=-8.8 5=-10.95
очень;5;1.08;5=-8.83 4=-10.99
rivier;2;1.08;2=-9.16 5=-11.31
goeds;2;1.08;2=-9.16 5=-11.31
lampen;2;1.08;2=-9.44 3=-9.61 4=-10.47 5=-12.15
slaapplaats;4;1.07;4=-10.0 5=-12.15
heerlijke;5;1.07;5=-7.26 4=-8.72 2=-9.85 3=-9.89
gevallen;2;1.07;2=-9.16 3=-10.3 4=-10.47 5=-12.15
eindelijk;3;1.07;3=-8.59 2=-9.16 4=-10.47 5=-11.31
acceptabel;4;1.07;4=-9.89 3=-9.89 5=-12.15
halve;4;1.07;4=-10.29 3=-10.3 5=-12.56
doorgaande;4;1.07;4=-10.29 3=-10.3 5=-12.56
klanten;2;1.06;2=-8.75 3=-10.3 5=-11.31 4=-11.39
star;2;1.06;2=-8.75 3=-9.61 4=-9.69 5=-11.64
morena;5;1.06;5=-8.87 4=-10.99
gevestigd;2;1.06;2=-8.93 5=-10.85 4=-11.39
nadien;2;1.05;2=-9.44 3=-9.89 5=-11.87
work;2;1.05;2=-9.44 3=-9.89 5=-11.87
gordijnen;2;1.05;2=-7.98 3=-8.22 4=-9.38 5=-10.61
gebreken;2;1.05;2=-8.75 3=-9.89 4=-10.99 5=-11.46
sturen;2;1.05;2=-9.16 3=-10.3 4=-11.39 5=-11.87
ingerichte;5;1.05;5=-9.3 4=-11.39
excuus;2;1.04;2=-9.85 3=-10.3 4=-10.47 5=-12.56
gebroken;4;1.04;4=-10.47 5=-12.56
opgediend;4;1.04;4=-10.47 5=-12.56
aandachtspunt;4;1.04;4=-10.47 5=-12.56
smoke;4;1.04;4=-10.47 5=-12.56
war;4;1.04;4=-10.47 5=-12.56
onaangenaam;4;1.04;4=-10.47 5=-12.56
kastje;4;1.04;4=-10.47 5=-12.56
le;3;1.04;3=-8.51 2=-9.44 5=-9.89 4=-11.39
vreemde;3;1.04;3=-9.89 4=-10.0 5=-12.15
no;2;1.04;2=-7.77 3=-8.8 5=-10.16 4=-10.29
luxury;3;1.04;3=-9.38 5=-11.46
muren;2;1.04;2=-7.55 3=-8.59 4=-9.19 5=-10.42
blik;2;1.03;2=-9.16 3=-9.89 4=-10.99 5=-11.87
station;4;1.03;4=-7.3 5=-7.33 3=-8.16 2=-9.85
behang;2;1.03;2=-9.44 3=-10.3 4=-11.39 5=-12.15
con;2;1.03;2=-8.24 3=-10.3
ervaringen;4;1.03;4=-9.38 3=-10.3 5=-11.87
vervallen;2;1.03;2=-8.93 4=-10.99
repareren;2;1.03;2=-8.93 4=-10.99
geluidshinder;3;1.03;3=-10.3 4=-10.47 5=-12.56
se;2;1.03;2=-8.93 3=-10.3 4=-11.39 5=-11.46
prachtige;5;1.03;5=-7.42 4=-9.04 2=-9.16 3=-10.3
schitterende;5;1.03;5=-9.34 4=-11.39
lavabo;2;1.03;2=-9.16 4=-10.7 5=-11.64
et;5;1.02;5=-8.98 3=-9.61 4=-11.39
dringend;3;1.02;3=-9.38 2=-9.44 4=-10.7 5=-11.87
wasbak;2;1.02;2=-8.34 3=-9.05 4=-10.0 5=-11.06
il;3;1.02;3=-9.61 5=-11.64
nuit;3;1.02;3=-9.61 5=-11.64
kelder;3;1.02;3=-8.05 2=-8.93 4=-9.14 5=-10.85
steken;3;1.01;3=-9.2 5=-11.31 4=-11.39
gepropt;3;1.01;3=-9.61 2=-9.85 4=-10.99 5=-12.15
kwestie;3;1.01;3=-9.61 2=-9.85 5=-11.87
teleurgesteld;3;1.01;3=-9.38 4=-11.39 5=-11.64
recommend;2;1.01;2=-9.16 5=-9.36 4=-11.39
services;2;1.01;2=-8.93 5=-10.95
boutique;2;1.01;2=-9.44 5=-11.46
gelukt;2;1.01;2=-9.44 5=-11.46
tres;2;1.01;2=-9.85 5=-11.87
dierentuin;2;1.01;2=-9.85 5=-11.87
working;2;1.01;2=-9.85 5=-11.87
klaargemaakt;2;1.01;2=-9.85 5=-11.87
going;2;1.01;2=-9.85 5=-11.87
gehuurde;2;1.01;2=-9.85 5=-11.87
frankrijk;2;1.01;2=-9.85 5=-11.87
wen;2;1.01;2=-9.85 5=-11.87
afgezet;2;1.01;2=-9.85 5=-11.87
buitenzijde;2;1.01;2=-9.85 5=-11.87
checkout;2;1.01;2=-9.85 5=-11.87
kesinlikle;2;1.01;2=-9.85 5=-11.87
overboekt;2;1.01;2=-9.85 5=-11.87
hotels.com;2;1.01;2=-9.85 5=-11.87
optredens;2;1.01;2=-9.85 5=-11.87
ongeïnteresseerd;2;1.01;2=-9.16 3=-9.2 4=-10.14 5=-11.64
verplaatsen;4;1.01;4=-10.14 5=-12.15
slot;3;1.01;3=-8.43 2=-9.44 5=-10.61 4=-10.99
stapelbed;2;1.01;2=-8.6 3=-9.2 4=-9.6 5=-11.31
cm;3;1.01;3=-9.38 2=-9.44 4=-10.0 5=-11.87
vloeren;3;1.01;3=-8.91 4=-9.6 5=-11.31
lig;2;1.01;2=-9.16 3=-9.89 4=-10.7 5=-11.87
bewoners;2;1.0;2=-9.44 3=-10.3 5=-11.87
geroosterde;2;1.0;2=-9.44 4=-10.99 5=-11.87
plafond;3;1.0;3=-8.05 2=-8.14 4=-8.99 5=-10.54
lucht;2;1.0;2=-7.98 3=-8.43 4=-8.95 5=-10.61
по;5;0.99;5=-9.4 4=-11.39
verouderde;3;0.99;3=-9.2 2=-9.85 4=-10.0 5=-11.87
handen;3;0.99;3=-9.05 4=-10.47 5=-11.46
snorkelen;5;0.99;5=-9.0 4=-10.99
、;5;0.99;5=-6.93 3=-7.12 4=-7.75 2=-9.44
spaans;4;0.99;4=-9.89 5=-11.87
broodrooster;2;0.99;2=-9.44 4=-10.7 5=-11.87
reisbureau;3;0.99;3=-9.89 5=-11.87
niet.;3;0.99;3=-9.89 5=-11.87
bovenburen;3;0.99;3=-9.89 5=-11.87
adviseer;3;0.99;3=-9.89 5=-11.87
grande;3;0.99;3=-9.89 5=-11.87
matige;3;0.98;3=-9.61 4=-10.0 5=-11.87
bijbetaald;3;0.98;3=-9.89 4=-10.29 5=-12.15
low;3;0.98;3=-9.89 4=-10.29 5=-12.15
trage;3;0.98;3=-9.89 4=-10.29 5=-12.15
broek;3;0.98;3=-10.3 4=-10.7 5=-12.56
geschoven;3;0.98;3=-10.3 4=-10.7 5=-12.56
trappenhuis;2;0.98;2=-9.44 4=-11.39 5=-11.64
frigo;2;0.98;2=-9.44 4=-11.39 5=-11.64
los;2;0.98;2=-7.71 4=-9.04 3=-9.89 5=-10.26
kapotte;2;0.98;2=-9.16 3=-9.38 4=-9.78 5=-11.64
great;5;0.98;5=-7.9 2=-9.44 4=-10.29 3=-10.3
rook;2;0.97;2=-9.16 4=-9.52 3=-9.61 5=-11.64
kamertje;2;0.97;2=-8.93 3=-9.89 5=-11.06 4=-11.39
nare;2;0.97;2=-9.44 4=-11.39
boekte;2;0.97;2=-9.44 4=-11.39
botel;2;0.97;2=-8.6 4=-10.29 3=-10.3 5=-11.31
actie;2;0.97;2=-9.85 4=-10.47 5=-12.15
afgeleefd;2;0.97;2=-9.85 4=-10.47 5=-12.15
tweeën;3;0.97;3=-9.61 4=-11.39 5=-11.87
slecht;2;0.97;2=-6.13 3=-6.43 4=-7.47 5=-8.61
versleten;2;0.97;2=-8.75 3=-9.2 4=-9.52 5=-11.31
gebeld;2;0.97;2=-8.6 3=-10.3 5=-10.95 4=-10.99
douchekop;2;0.97;2=-8.46 3=-9.05 4=-9.78 5=-11.06
nooit;2;0.97;2=-6.18 3=-7.14 4=-8.32 5=-8.61
на;5;0.97;5=-8.17 4=-10.14 3=-10.3
ster;2;0.97;2=-8.46 3=-9.38 4=-10.47 5=-10.95
laptop;2;0.97;2=-9.16 5=-10.95 4=-11.39
muur;2;0.97;2=-7.55 3=-7.86 4=-8.95 5=-9.99
ongezellige;2;0.97;2=-9.16 3=-9.61 4=-11.39
verkeerde;4;0.97;4=-9.38 5=-11.31
fan;3;0.96;3=-9.38 4=-11.39 5=-11.46
verwarming;2;0.96;2=-8.34 3=-8.51 4=-9.45 5=-10.77
dergelijke;3;0.96;3=-8.8 4=-10.7 5=-10.95
schrijven;3;0.96;3=-9.38 5=-11.31
