voor mij PUN;2;1.6;2=-8.28 5=-11.48
waard PUN PUN;2;1.6;2=-8.28 5=-11.48
mee gemaakt PUN;2;1.6;2=-8.28 5=-11.48
er werd ons;2;1.6;2=-8.28 5=-11.48
van een 3;2;1.6;2=-8.28 5=-11.48
/ 2 uur;2;1.6;2=-8.28 5=-11.48
<S> echt heel;2;1.6;2=-8.28 5=-11.48
niet misleiden door;2;1.6;2=-8.28 5=-11.48
in verhouding met;2;1.6;2=-8.28 5=-11.48
dat je dat;2;1.6;2=-8.68 5=-11.89
in de morgen;2;1.6;2=-8.68 5=-11.89
niet duur maar;2;1.6;2=-8.68 5=-11.89
moment dat je;2;1.6;2=-8.68 5=-11.89
kun je bijna;2;1.6;2=-8.68 5=-11.89
<S> maar in;2;1.6;2=-8.68 5=-11.89
waren er niet;2;1.6;2=-8.68 5=-11.89
hebt geen last;2;1.6;2=-8.68 5=-11.89
woord PUN </S>;2;1.6;2=-8.68 5=-11.89
open kon PUN;2;1.6;2=-8.68 5=-11.89
3 volwassenen en;2;1.6;2=-8.68 5=-11.89
openbaar vervoer </S>;2;1.6;2=-8.68 5=-11.89
bij het vertrek;2;1.6;2=-8.68 5=-11.89
wel proper PUN;2;1.6;2=-8.68 5=-11.89
, en van;2;1.6;2=-8.68 5=-11.89
4 personen );2;1.6;2=-8.68 5=-11.89
, zelfs geen;2;1.6;2=-8.68 5=-11.89
bestaat uit twee;2;1.6;2=-8.68 5=-11.89
misschien was het;2;1.6;2=-8.68 5=-11.89
de bar waar;2;1.6;2=-8.68 5=-11.89
we niet meer;2;1.6;2=-8.68 5=-11.89
<S> het viel;2;1.6;2=-8.68 5=-11.89
( die niet;2;1.6;2=-8.68 5=-11.89
at all </S>;2;1.6;2=-8.68 5=-11.89
ergens naar toe;2;1.6;2=-8.68 5=-11.89
vlakbij de snelweg;2;1.6;2=-8.68 5=-11.89
ik heb 1;2;1.6;2=-8.68 5=-11.89
, en nog;2;1.6;2=-8.68 5=-11.89
zijn met een;2;1.6;2=-8.68 5=-11.89
je met z;2;1.6;2=-8.68 5=-11.89
dit was zeker;2;1.6;2=-8.68 5=-11.89
dagen dat we;2;1.6;2=-8.68 5=-11.89
<S> daarbij is;2;1.6;2=-8.68 5=-11.89
maar dan heb;2;1.6;2=-8.68 5=-11.89
gevestigd PUN </S>;2;1.6;2=-8.68 5=-11.89
kamer was veel;2;1.6;2=-8.68 5=-11.89
<S> ik dacht;2;1.6;2=-8.68 5=-11.89
overnacht in het;2;1.6;2=-8.68 5=-11.89
meer van een;2;1.6;2=-8.68 5=-11.89
het mogelijk is;2;1.6;2=-8.68 5=-11.89
ontbijt was het;2;1.6;2=-8.68 5=-11.89
was erg verouderd;2;1.6;2=-8.68 5=-11.89
met de gasten;2;1.6;2=-8.68 5=-11.89
gehad , het;2;1.6;2=-8.68 5=-11.89
woorden voor PUN;2;1.6;2=-8.68 5=-11.89
aan in het;2;1.6;2=-8.68 5=-11.89
bed was te;2;1.6;2=-8.68 5=-11.89
en verzorging PUN;2;1.6;2=-8.68 5=-11.89
wel even doorgaan;2;1.6;2=-8.68 5=-11.89
de snelweg PUN;2;1.6;2=-8.68 5=-11.89
laden PUN </S>;2;1.6;2=-8.68 5=-11.89
op zich niet;2;1.6;2=-8.68 5=-11.89
<S> later op;2;1.6;2=-8.68 5=-11.89
en er kwam;2;1.6;2=-8.68 5=-11.89
wordt geholpen PUN;2;1.6;2=-8.68 5=-11.89
een erg kleine;2;1.6;2=-8.68 5=-11.89
weekend in de;2;1.6;2=-8.68 5=-11.89
<S> nou ,;2;1.6;2=-8.68 5=-11.89
dat dit in;2;1.6;2=-8.68 5=-11.89
drie sterren hotel;2;1.6;2=-8.68 5=-11.89
er niet ,;2;1.6;2=-8.68 5=-11.89
is aan dit;2;1.6;2=-8.68 5=-11.89
naar de lobby;2;1.6;2=-8.68 5=-11.89
je meer dan;2;1.6;2=-8.68 5=-11.89
de lift naar;2;1.6;2=-8.68 5=-11.89
voor PUN PUN;2;1.6;2=-8.68 5=-11.89
lawaai dus PUN;2;1.6;2=-8.68 5=-11.89
dat het nog;2;1.6;2=-8.68 5=-11.89
te laden PUN;2;1.6;2=-8.68 5=-11.89
de kamer gezet;2;1.6;2=-8.68 5=-11.89
tussen 7 en;2;1.6;2=-8.68 5=-11.89
vraagt PUN </S>;2;1.6;2=-8.68 5=-11.89
vier sterren hotel;2;1.6;2=-8.68 5=-11.89
er is op;2;1.6;2=-8.68 5=-11.89
<S> o ja;2;1.6;2=-8.68 5=-11.89
zit , maar;2;1.6;2=-8.68 5=-11.89
kamers PUN PUN;2;1.6;2=-8.68 5=-11.89
trappen PUN </S>;2;1.6;2=-8.68 5=-11.89
de middag en;2;1.6;2=-8.68 5=-11.89
een vier sterren;2;1.6;2=-8.68 5=-11.89
en door een;2;1.6;2=-8.68 5=-11.89
kan me niet;2;1.6;2=-8.68 5=-11.89
waren erg hard;2;1.6;2=-8.68 5=-11.89
en kregen een;2;1.6;2=-8.68 5=-11.89
<S> wat betreft;2;1.6;2=-8.68 5=-11.89
eten ... </S>;2;1.6;2=-8.68 5=-11.89
horen dat het;2;1.6;2=-8.68 5=-11.89
en mooi PUN;2;1.6;2=-8.68 5=-11.89
<S> geen enkele;2;1.6;2=-8.68 5=-11.89
zijn niet de;2;1.6;2=-8.68 5=-11.89
die onder de;2;1.6;2=-8.68 5=-11.89
perfect , je;2;1.6;2=-8.68 5=-11.89
niet goed door;2;1.59;2=-7.99 4=-10.14 5=-11.89
dan ook alles;2;1.58;2=-8.28 3=-8.87 5=-11.89
<S> geen aanrader;3;1.57;3=-8.18 2=-8.28 4=-10.54 5=-11.89
<S> veel te;3;1.56;3=-7.57 2=-7.77 4=-9.29 5=-11.48
tegen de muur;2;1.55;2=-7.99 3=-8.36 4=-10.14 5=-11.89
gezegd PUN </S>;2;1.53;2=-7.77 3=-7.89 4=-9.85 5=-11.48
smerig PUN </S>;2;1.52;2=-7.77 3=-9.28 4=-10.54 5=-11.89
sturen PUN </S>;2;1.52;2=-8.28 3=-9.28 5=-11.89
eerste verdieping PUN;2;1.52;2=-8.28 3=-9.28 5=-11.89
schimmel op de;2;1.52;2=-8.28 3=-9.28 5=-11.89
en veel te;2;1.51;2=-7.59 4=-10.14 5=-11.19
klein voor het;3;1.51;3=-8.18 4=-10.14 5=-11.89
onder de maat;2;1.51;2=-7.99 4=-8.67 5=-11.48
de muur PUN;3;1.51;3=-7.89 2=-7.99 4=-10.14 5=-11.48
heb ik een;2;1.51;2=-7.77 5=-10.79
vies PUN </S>;3;1.51;3=-7.67 2=-7.99 4=-8.6 5=-11.48
het vergelijkt met;3;1.51;3=-8.87 5=-11.89
genoeg ) PUN;3;1.51;3=-8.87 5=-11.89
van het bad;3;1.51;3=-8.87 5=-11.89
, terwijl dit;3;1.51;3=-8.87 5=-11.89
erg karig PUN;3;1.51;3=-8.87 5=-11.89
de airco niet;3;1.51;3=-8.87 5=-11.89
het metrostation en;3;1.51;3=-8.87 5=-11.89
voor minder geld;3;1.51;3=-8.87 5=-11.89
gereageerd PUN </S>;3;1.51;3=-8.87 5=-11.89
zullen dit hotel;3;1.51;3=-8.87 5=-11.89
gelegenheden PUN </S>;3;1.51;3=-8.87 5=-11.89
een zeer kleine;3;1.51;3=-8.87 5=-11.89
steken PUN </S>;3;1.51;3=-8.87 5=-11.89
ik in dit;3;1.51;3=-8.87 5=-11.89
n groot hotel;3;1.51;3=-8.87 5=-11.89
gaten PUN </S>;3;1.51;3=-8.87 5=-11.89
vrouw PUN </S>;3;1.51;3=-8.87 5=-11.89
in het bed;3;1.51;3=-8.87 5=-11.89
( genoeg );3;1.51;3=-8.87 5=-11.89
15 min lopen;3;1.51;3=-8.87 5=-11.89
werkelijkheid PUN </S>;3;1.51;3=-8.87 5=-11.89
naar het hilton;3;1.51;3=-8.87 5=-11.89
duur voor hetgeen;3;1.51;3=-8.87 5=-11.89
was niet mogelijk;3;1.51;3=-8.87 5=-11.89
was door de;3;1.51;3=-8.87 5=-11.89
van de vakantie;3;1.51;3=-8.87 5=-11.89
is dit niet;3;1.51;3=-8.87 5=-11.89
de kamer moet;3;1.51;3=-8.87 5=-11.89
klachten PUN </S>;3;1.51;3=-8.87 5=-11.89
schoon ( genoeg;3;1.51;3=-8.87 5=-11.89
voor wifi PUN;3;1.51;3=-8.87 5=-11.89
geen airco en;3;1.51;3=-8.87 5=-11.89
niks voor PUN;3;1.51;3=-8.87 5=-11.89
plekken op het;3;1.51;3=-8.87 5=-11.89
beschikbaar is PUN;3;1.51;3=-8.87 5=-11.89
we kwamen om;3;1.51;3=-8.87 5=-11.89
hier 4 nachten;3;1.51;3=-8.87 5=-11.89
toilet op de;2;1.5;2=-8.28 4=-9.44 5=-11.89
niet aan de;2;1.49;2=-7.99 3=-8.59 4=-9.85 5=-11.89
veel te weinig;3;1.49;3=-8.36 4=-9.29 5=-11.89
ontbijt was een;2;1.49;2=-8.28 3=-8.36 5=-11.48
de deur niet;2;1.49;2=-8.28 4=-10.54 5=-11.89
toen ik de;2;1.49;2=-8.28 4=-10.54 5=-11.89
niet PUN PUN;2;1.49;2=-8.28 4=-10.54 5=-11.89
te kleine kamer;2;1.49;2=-8.28 4=-10.54 5=-11.89
de 6e verdieping;2;1.49;2=-8.28 4=-10.54 5=-11.89
nat PUN </S>;2;1.49;2=-8.28 4=-10.54 5=-11.89
locatie is goed;2;1.49;2=-8.28 4=-10.54 5=-11.89
<S> foto ';2;1.49;2=-8.28 4=-10.54 5=-11.89
<S> jammer ,;2;1.49;2=-8.28 4=-9.63 5=-11.89
is zeker geen;2;1.48;2=-7.77 3=-8.59 4=-10.54 5=-11.48
de hele nacht;3;1.48;3=-7.57 4=-9.16 5=-11.19
ander hotel PUN;2;1.48;2=-7.77 3=-9.28 4=-9.29 5=-11.89
het eerste gezicht;3;1.48;3=-8.18 2=-8.68 4=-10.54 5=-11.89
stapelbed PUN </S>;2;1.47;2=-8.28 4=-10.14 5=-11.89
leek wel een;2;1.47;2=-8.28 4=-10.14 5=-11.89
niet te regelen;2;1.47;2=-8.28 4=-10.14 5=-11.89
<S> - ontbijt;2;1.47;2=-8.28 4=-10.14 5=-11.89
een stapelbed PUN;2;1.47;2=-8.28 4=-10.14 5=-11.89
te beleven in;2;1.47;2=-8.68 3=-8.87 5=-11.89
niet werkte PUN;2;1.47;2=-8.68 3=-8.87 5=-11.89
nog nooit meegemaakt;2;1.46;2=-7.77 3=-8.59 5=-11.19
een groep van;2;1.46;2=-8.28 5=-11.19
de ingang ,;2;1.46;2=-8.28 5=-11.19
op de tv;2;1.46;2=-8.28 5=-11.19
hier te verblijven;2;1.46;2=-8.28 5=-11.19
voor amsterdam PUN;2;1.46;2=-8.28 5=-11.19
redelijk tot goed;2;1.45;2=-8.68 4=-8.93 5=-11.89
was ook niet;2;1.45;2=-8.68 4=-8.93 5=-11.89
bed , een;3;1.45;3=-8.59 5=-11.48
in het donker;3;1.45;3=-8.59 5=-11.48
al in veel;3;1.45;3=-8.59 5=-11.48
wat je ervoor;3;1.44;3=-8.36 4=-9.85 5=-11.89
renovatie toe PUN;2;1.44;2=-8.28 3=-8.59 4=-8.93 5=-11.89
ver te zoeken;2;1.44;2=-7.77 3=-8.87 4=-10.54 5=-11.48
gehad , maar;4;1.42;4=-9.04 5=-11.89
kapot PUN </S>;2;1.42;2=-7.99 3=-8.03 4=-9.44 5=-11.48
het was niet;3;1.42;3=-8.03 4=-9.44 5=-11.48
elke dag hetzelfde;4;1.41;4=-8.67 5=-11.48
een 3 sterren;2;1.4;2=-7.77 3=-9.28 5=-11.19
3 sterren hotel;2;1.4;2=-7.59 5=-10.38
aan de ene;2;1.4;2=-8.68 5=-11.48
<S> - zeer;2;1.4;2=-8.68 5=-11.48
was prima </S>;2;1.4;2=-8.68 5=-11.48
het hotel vol;2;1.4;2=-8.68 5=-11.48
, ik denk;2;1.4;2=-8.68 5=-11.48
het inchecken en;2;1.4;2=-8.68 5=-11.48
aan te bieden;2;1.4;2=-8.68 5=-11.48
dat was het;2;1.4;2=-8.68 5=-11.48
best te doen;2;1.4;2=-8.68 5=-11.48
kregen we het;2;1.4;2=-8.68 5=-11.48
te bieden PUN;2;1.4;2=-8.68 5=-11.48
aan de buitenzijde;2;1.4;2=-8.68 5=-11.48
<S> dat er;2;1.4;2=-8.68 5=-11.48
was geen optie;2;1.4;2=-8.68 5=-11.48
we hebben de;2;1.4;2=-8.68 5=-11.48
normaal PUN </S>;2;1.4;2=-8.68 5=-11.48
dat niet meer;2;1.4;2=-8.68 5=-11.48
wel is het;2;1.4;2=-8.68 5=-11.48
<S> niet duur;2;1.4;2=-8.68 5=-11.48
<S> personeel :;2;1.4;2=-8.68 5=-11.48
we aan de;2;1.4;2=-8.68 5=-11.48
dit is geen;2;1.4;2=-8.68 5=-11.48
de ene kant;2;1.4;2=-8.68 5=-11.48
de minibar en;2;1.4;2=-8.68 5=-11.48
kortom het is;2;1.4;2=-8.68 5=-11.48
2 bedden ,;2;1.4;2=-8.68 5=-11.48
at all PUN;2;1.4;2=-8.68 5=-11.48
laatste keer PUN;2;1.4;2=-8.68 5=-11.48
van het openbaar;2;1.4;2=-8.68 5=-11.48
vanaf de buitenkant;2;1.4;2=-8.68 5=-11.48
het brandalarm af;2;1.4;2=-8.68 5=-11.48
meer in PUN;2;1.4;2=-8.68 5=-11.48
vervolgens met de;2;1.4;2=-8.68 5=-11.48
twee keer in;2;1.4;2=-8.68 5=-11.48
genoeg , maar;2;1.4;2=-8.68 5=-11.48
ik nog een;2;1.4;2=-8.68 5=-11.48
minimaal PUN </S>;2;1.4;2=-8.68 5=-11.48
hier hebben we;2;1.4;2=-8.68 5=-11.48
s morgens PUN;2;1.4;2=-8.68 5=-11.48
, - euro;2;1.4;2=-8.68 5=-11.48
maar niet in;2;1.4;2=-8.68 5=-11.48
geluid PUN </S>;2;1.4;2=-8.68 5=-11.48
basic PUN </S>;3;1.4;3=-8.59 4=-9.44 5=-11.89
<S> - geen;3;1.4;3=-8.18 5=-10.97
heb ik nog;2;1.39;2=-7.77 3=-9.28 4=-10.54 5=-11.48
niet de moeite;2;1.39;2=-8.68 3=-9.28 5=-11.89
niet overeen met;2;1.39;2=-8.68 3=-9.28 5=-11.89
<S> hele kleine;2;1.39;2=-8.68 3=-9.28 5=-11.89
goed , centraal;2;1.39;2=-8.68 3=-9.28 5=-11.89
pad PUN </S>;2;1.39;2=-8.68 3=-9.28 5=-11.89
zou moeten zijn;2;1.39;2=-8.68 3=-9.28 5=-11.89
<S> volgende dag;2;1.39;2=-8.68 3=-9.28 5=-11.89
is op de;2;1.39;2=-8.68 4=-9.29 5=-11.89
zeer slecht PUN;2;1.39;2=-7.77 4=-10.54
nooit meer PUN;2;1.38;2=-6.89 3=-7.67 4=-10.14
was wel schoon;3;1.38;3=-8.87 4=-9.04 5=-11.89
niks PUN </S>;2;1.38;2=-7.59 4=-10.14 5=-10.79
<S> de rest;2;1.38;2=-8.28 3=-8.87 4=-9.29 5=-11.89
, waardoor de;3;1.38;3=-8.59 4=-9.63 5=-11.89
aardig , maar;3;1.38;3=-8.59 4=-9.63 5=-11.89
kunnen niet open;3;1.38;3=-8.59 2=-8.68 4=-10.54 5=-11.89
het PUN </S>;2;1.37;2=-7.43 3=-8.87 4=-9.85 5=-11.19
toe aan een;3;1.37;3=-8.18 4=-9.29 5=-11.48
ontbijt was redelijk;2;1.37;2=-8.28 4=-9.04 5=-11.48
ontbijt was ok;4;1.37;4=-9.16 5=-11.89
van verwacht PUN;4;1.37;4=-9.16 5=-11.89
kan wel een;4;1.37;4=-9.16 5=-11.89
<S> nog nooit;2;1.36;2=-7.3 3=-8.87 5=-10.63
was wel vriendelijk;3;1.36;3=-8.59 4=-9.85 5=-11.89
in de gangen;3;1.36;3=-8.87 4=-9.16 5=-11.89
in de kelder;3;1.36;3=-7.26 2=-8.28 4=-8.6 5=-10.97
kan je niet;3;1.36;3=-8.59 4=-10.54 5=-11.89
armoedig PUN </S>;3;1.36;3=-8.59 4=-10.54 5=-11.89
voor ons nooit;2;1.35;2=-8.28 3=-9.28 4=-10.54 5=-11.89
personeel was niet;3;1.35;3=-8.59 4=-10.14 5=-11.89
we een andere;3;1.35;3=-8.59 4=-10.14 5=-11.89
in de hal;2;1.35;2=-7.59 5=-10.28
<S> ik raad;2;1.35;2=-8.28 5=-10.97
de balie PUN;2;1.35;2=-8.28 5=-10.97
hebben we de;2;1.35;2=-8.28 5=-10.97
mij PUN </S>;2;1.35;2=-8.28 5=-10.97
<S> de oude;2;1.35;2=-8.28 5=-10.97
<S> hier hebben;2;1.35;2=-8.28 5=-10.97
waterkoker op de;2;1.35;2=-8.28 5=-10.97
gebruik van te;2;1.35;2=-8.28 5=-10.97
hoek van het;2;1.35;2=-8.28 5=-10.97
personeel achter de;2;1.34;2=-8.28 4=-10.54 5=-11.48
ontbijt bestaat uit;2;1.34;2=-8.28 4=-10.54 5=-11.48
tot goed PUN;2;1.34;2=-8.68 4=-9.63 5=-11.89
badkamer was ook;2;1.34;2=-8.68 4=-9.63 5=-11.89
grond PUN </S>;2;1.34;2=-8.28 3=-9.28 5=-11.48
kreeg ik een;2;1.34;2=-8.28 3=-9.28 5=-11.48
personeel was wel;3;1.33;3=-8.59 2=-8.68 4=-9.44 5=-11.89
voor het geld;2;1.33;2=-7.99 3=-8.59 4=-8.93 5=-11.48
sterren hotel PUN;2;1.33;2=-7.3 5=-10.1 4=-10.14
personeel is niet;3;1.33;3=-8.59 2=-8.68 4=-9.63 5=-11.89
was vriendelijk ,;2;1.33;2=-8.68 3=-8.87 4=-8.93 5=-11.89
douche op de;2;1.32;2=-8.28 3=-9.28 4=-10.14 5=-11.89
is aan een;2;1.32;2=-8.28 4=-9.44 5=-11.48
dag van aankomst;2;1.32;2=-8.68 4=-9.85 5=-11.89
kamer , geen;2;1.32;2=-8.68 4=-9.85 5=-11.89
PUN in het;2;1.32;2=-8.68 4=-9.85 5=-11.89
hebben we ons;2;1.32;2=-8.68 4=-9.85 5=-11.89
aan een opknapbeurt;4;1.32;4=-8.84 5=-11.48
niet echt schoon;4;1.32;4=-8.93 3=-9.28 5=-11.89
wel schoon ,;4;1.32;4=-8.93 3=-9.28 5=-11.89
<S> wanneer ik;2;1.32;2=-7.99 4=-10.54 5=-10.97
een 4 STAR;2;1.31;2=-7.99 4=-9.85 5=-11.19
ontbijt moest je;2;1.31;2=-8.28 4=-10.14 5=-11.48
niet erg vriendelijk;2;1.31;2=-8.28 4=-10.14 5=-11.48
maar toen we;2;1.31;2=-8.68 4=-10.54 5=-11.89
tijdens het inchecken;2;1.31;2=-8.68 4=-10.54 5=-11.89
nog wel even;2;1.31;2=-8.68 4=-10.54 5=-11.89
iets te drinken;2;1.31;2=-8.68 4=-10.54 5=-11.89
ander hotel ,;2;1.31;2=-8.68 4=-10.54 5=-11.89
<S> na 2;2;1.31;2=-8.68 4=-10.54 5=-11.89
is echt niet;2;1.31;2=-8.68 4=-10.54 5=-11.89
de kamer </S>;2;1.31;2=-8.68 4=-10.54 5=-11.89
de hele week;2;1.31;2=-8.68 4=-10.54 5=-11.89
wasbak PUN </S>;2;1.31;2=-8.68 4=-10.54 5=-11.89
de nacht PUN;2;1.31;2=-8.68 4=-10.54 5=-11.89
<S> staff was;2;1.31;2=-8.68 4=-10.54 5=-11.89
<S> er zaten;2;1.31;2=-8.68 4=-10.54 5=-11.89
je hebt geen;2;1.31;2=-8.68 4=-10.54 5=-11.89
en alleen maar;2;1.31;2=-8.68 4=-10.54 5=-11.89
er waren geen;2;1.31;2=-8.68 4=-10.54 5=-11.89
vreselijk PUN </S>;2;1.31;2=-8.28 4=-9.63 5=-11.48
klein en de;2;1.31;2=-8.68 4=-10.14 5=-11.89
heb dit hotel;2;1.31;2=-8.68 4=-10.14 5=-11.89
v / d;2;1.31;2=-8.68 4=-10.14 5=-11.89
door de kamer;2;1.31;2=-8.68 4=-10.14 5=-11.89
<S> bij uitchecken;2;1.31;2=-8.68 4=-10.14 5=-11.89
ik de kamer;2;1.31;2=-8.68 4=-10.14 5=-11.89
de week PUN;2;1.31;2=-8.68 4=-10.14 5=-11.89
het plafond ,;2;1.31;2=-8.68 4=-10.14 5=-11.89
<S> kamer :;2;1.31;2=-8.68 3=-8.87 4=-10.54 5=-11.89
in mijn kamer;2;1.31;2=-7.59 3=-9.28 5=-10.79
drama PUN </S>;2;1.31;2=-8.28 3=-8.59 5=-11.19
, maar weinig;3;1.31;3=-8.87 4=-9.44 5=-11.89
erg tegen PUN;3;1.31;3=-8.36 4=-10.54 5=-11.48
tafel PUN </S>;3;1.3;3=-8.03 5=-10.63
<S> tot slot;3;1.3;3=-8.36 5=-10.97
er maar 1;3;1.3;3=-8.59 5=-11.19
entree PUN </S>;3;1.3;3=-8.59 5=-11.19
late check out;3;1.3;3=-8.59 5=-11.19
, maar waar;3;1.3;3=-8.87 5=-11.48
<S> kamer zeer;3;1.3;3=-8.87 5=-11.48
<S> de dag;3;1.3;3=-8.87 5=-11.48
dat verwacht je;3;1.3;3=-8.87 5=-11.48
het is PUN;3;1.3;3=-8.87 5=-11.48
en als we;3;1.3;3=-8.87 5=-11.48
de bar op;3;1.3;3=-8.87 5=-11.48
douche was ook;3;1.3;3=-8.87 5=-11.48
dat we daar;3;1.3;3=-8.87 5=-11.48
<S> - de;3;1.3;3=-8.87 5=-11.48
het balkon PUN;3;1.3;3=-8.87 5=-11.48
badkamer was schoon;3;1.3;3=-8.87 5=-11.48
de kamers met;3;1.3;3=-8.87 5=-11.48
het bed en;3;1.3;3=-8.87 5=-11.48
de hoge prijs;3;1.3;3=-8.87 5=-11.48
hotel ligt zeer;3;1.3;3=-8.87 5=-11.48
aan het werk;3;1.3;3=-8.87 5=-11.48
door de gangen;3;1.3;3=-8.87 5=-11.48
) en dat;3;1.3;3=-8.87 5=-11.48
was helaas niet;3;1.3;3=-8.87 5=-11.48
en is het;3;1.3;3=-8.87 5=-11.48
toast , jam;3;1.3;3=-8.87 5=-11.48
je moet met;3;1.3;3=-8.87 5=-11.48
heeft een grote;3;1.3;3=-8.87 5=-11.48
van de avond;3;1.3;3=-8.87 5=-11.48
<S> ook werd;3;1.3;3=-9.28 5=-11.89
met 5 personen;3;1.3;3=-9.28 5=-11.89
woord gestaan en;3;1.3;3=-9.28 5=-11.89
was over het;3;1.3;3=-9.28 5=-11.89
4 STAR STAR;3;1.3;3=-9.28 5=-11.89
was het ';3;1.3;3=-9.28 5=-11.89
kamers en gangen;3;1.3;3=-9.28 5=-11.89
was en een;3;1.3;3=-9.28 5=-11.89
van de muren;3;1.3;3=-9.28 5=-11.89
voor 2 euro;3;1.3;3=-9.28 5=-11.89
bij het metro;3;1.3;3=-9.28 5=-11.89
geen aanrader als;3;1.3;3=-9.28 5=-11.89
<S> baoase is;3;1.3;3=-9.28 5=-11.89
station van de;3;1.3;3=-9.28 5=-11.89
bij aankomst is;3;1.3;3=-9.28 5=-11.89
, een soort;3;1.3;3=-9.28 5=-11.89
was verder prima;3;1.3;3=-9.28 5=-11.89
werd door het;3;1.3;3=-9.28 5=-11.89
weer was ons;3;1.3;3=-9.28 5=-11.89
persoons kamer met;3;1.3;3=-9.28 5=-11.89
, de veren;3;1.3;3=-9.28 5=-11.89
het prima ,;3;1.3;3=-9.28 5=-11.89
kerst PUN </S>;3;1.3;3=-9.28 5=-11.89
<S> erg kleine;3;1.3;3=-9.28 5=-11.89
schoon en een;3;1.3;3=-9.28 5=-11.89
we te horen;3;1.3;3=-9.28 5=-11.89
<S> in mijn;3;1.3;3=-9.28 5=-11.89
neer te zetten;3;1.3;3=-9.28 5=-11.89
kamer moet je;3;1.3;3=-9.28 5=-11.89
naar de badkamer;3;1.3;3=-9.28 5=-11.89
iets PUN </S>;3;1.3;3=-9.28 5=-11.89
PUN PUN het;3;1.3;3=-9.28 5=-11.89
wel , maar;3;1.3;3=-9.28 5=-11.89
zo te zien;3;1.3;3=-9.28 5=-11.89
van disney village;3;1.3;3=-9.28 5=-11.89
voor ons ook;3;1.3;3=-9.28 5=-11.89
afgehandeld PUN </S>;3;1.3;3=-9.28 5=-11.89
een teleurstelling PUN;3;1.3;3=-9.28 5=-11.89
verrassend PUN </S>;3;1.3;3=-9.28 5=-11.89
, erg gehorig;3;1.3;3=-9.28 5=-11.89
voor wifi in;3;1.3;3=-9.28 5=-11.89
om london te;3;1.3;3=-9.28 5=-11.89
betalen voor de;3;1.3;3=-9.28 5=-11.89
<S> doordat het;3;1.3;3=-9.28 5=-11.89
PUN het eten;3;1.3;3=-9.28 5=-11.89
, de hotelkamer;3;1.3;3=-9.28 5=-11.89
, openbaar vervoer;3;1.3;3=-9.28 5=-11.89
je betaalt voor;3;1.3;3=-9.28 5=-11.89
was matig ,;3;1.3;3=-9.28 5=-11.89
douchewater was moeilijk;3;1.3;3=-9.28 5=-11.89
